"id","name","slug","abbrev","level","parent"
24500,Quinby,quinby,,l,232
24501,Merkel,merkel,,l,232
24502,Adrian,adrian,,l,232
24503,Badger,badger,,l,232
24504,Black Loam,black-loam,,l,232
24505,Bluebird,bluebird,,l,232
24506,Dean,dean,,l,232
24507,Glen,glen,,l,232
24508,Glenmore,glenmore,,l,232
24509,Golden Glen,golden-glen,,l,232
24510,Grand Rapids,grand-rapids,,l,232
24511,Grandview,grandview,,l,232
24512,Greenville,greenville,,l,232
24513,Henrietta,henrietta,,l,232
24514,Kennison,kennison,,l,232
24515,Mikkelson,mikkelson,,l,232
24516,Nora,nora,,l,232
24517,Norden,norden,,l,232
24518,Ovid,ovid,,l,232
24519,Pearl Lake,pearl-lake,,l,232
24520,Pomona View,pomona-view,,l,232
24521,Prairie,prairie,,l,232
24522,Raney,raney,,l,232
24523,Roscoe,roscoe,,l,232
24524,Russell,russell,,l,232
24525,Ryan,ryan,,l,232
24526,Saratoga,saratoga,,l,232
24527,Sheridan,sheridan,,l,232
24528,Swede,swede,,l,232
24529,Wano,wano,,l,232
24530,Willowbank,willowbank,,l,232
24531,Finn,finn,,l,232
24532,Glendale,glendale,,l,232
24533,Gutschmidt,gutschmidt,,l,232
24534,Haag,haag,,l,232
24535,Janke,janke,,l,232
24536,Red Lake,red-lake,,l,232
24537,Sealy,sealy,,l,232
24538,Berwick,berwick,,l,232
24539,Bjornson,bjornson,,l,232
24540,Brown,brown,,l,232
24541,Cottonwood Lake,cottonwood-lake,,l,232
24542,Deep River,deep-river,,l,232
24543,Denbigh,denbigh,,l,232
24544,Egg Creek,egg-creek,,l,232
24545,Falsen,falsen,,l,232
24546,Gilmore,gilmore,,l,232
24547,Grilley,grilley,,l,232
24548,Hendrickson,hendrickson,,l,232
24549,Kottke Valley,kottke-valley,,l,232
24550,Lake George,lake-george,,l,232
24551,Lake Hester,lake-hester,,l,232
24552,Land,land,,l,232
24553,Layton,layton,,l,232
24554,Lebanon,lebanon,,l,232
24555,Little Deep,little-deep,,l,232
24556,Meadow,meadow,,l,232
24557,Mouse River,mouse-river,,l,232
24558,Newport,newport,,l,232
24559,Normal,normal,,l,232
24560,North Prairie,north-prairie,,l,232
24561,Norwich,norwich,,l,232
24562,Odin,odin,,l,232
24563,Olivia,olivia,,l,232
24564,Pratt,pratt,,l,232
24565,Riga,riga,,l,232
24566,Round Lake,round-lake,,l,232
24567,Saline,saline,,l,232
24568,Schiller,schiller,,l,232
24569,Spring Grove,spring-grove,,l,232
24570,Strege,strege,,l,232
24571,Villard,villard,,l,232
24572,Wagar,wagar,,l,232
24573,Willow Creek,willow-creek,,l,232
24574,Roloff,roloff,,l,232
24575,Alex,alex,,l,232
24576,Antelope Creek,antelope-creek,,l,232
24577,Blue Butte,blue-butte,,l,232
24578,Charbon,charbon,,l,232
24579,Elm Tree,elm-tree,,l,232
24580,Grail,grail,,l,232
24581,Keene,keene,,l,232
24582,Randolph,randolph,,l,232
24583,Riverview,riverview,,l,232
24584,Sioux,sioux,,l,232
24585,Twin Valley,twin-valley,,l,232
24586,Yellowstone,yellowstone,,l,232
24587,Tri,tri,,l,232
24588,Amundsville,amundsville,,l,232
24589,Andrews,andrews,,l,232
24590,Aurena,aurena,,l,232
24591,Blackwater,blackwater,,l,232
24592,Blue Hill,blue-hill,,l,232
24593,Byersville,byersville,,l,232
24594,Cremerville,cremerville,,l,232
24595,Deepwater,deepwater,,l,232
24596,Dogden,dogden,,l,232
24597,Gate,gate,,l,232
24598,Greatstone,greatstone,,l,232
24599,Horseshoe Valley,horseshoe-valley,,l,232
24600,Longfellow,longfellow,,l,232
24601,Loquemont,loquemont,,l,232
24602,Mcginnis,mcginnis,,l,232
24603,Malcolm,malcolm,,l,232
24604,Medicine Hill,medicine-hill,,l,232
24605,Otis,otis,,l,232
24606,Roseglen,roseglen,,l,232
24607,Rosemont,rosemont,,l,232
24608,St Mary,st-mary,,l,232
24609,Snow,snow,,l,232
24610,Victoria,victoria,,l,232
24611,Wise,wise,,l,232
24612,Captains Landing,captains-landing,,l,232
24613,Alger,alger,,l,232
24614,Austin,austin,,l,232
24615,Bicker,bicker,,l,232
24616,Big Bend,big-bend,,l,232
24617,Brookbank,brookbank,,l,232
24618,Burke,burke,,l,232
24619,Clearwater,clearwater,,l,232
24620,Cottonwood,cottonwood,,l,232
24621,Crane Creek,crane-creek,,l,232
24622,Crowfoot,crowfoot,,l,232
24623,Debing,debing,,l,232
24624,Egan,egan,,l,232
24625,Fertile,fertile,,l,232
24626,Howie,howie,,l,232
24627,Idaho,idaho,,l,232
24628,James Hill,james-hill,,l,232
24629,Kickapoo,kickapoo,,l,232
24630,Knife River,knife-river,,l,232
24631,Liberty,liberty,,l,232
24632,Lostwood,lostwood,,l,232
24633,Lowland,lowland,,l,232
24634,Mcalmond,mcalmond,,l,232
24635,Mcgahan,mcgahan,,l,232
24636,Manitou,manitou,,l,232
24637,Model,model,,l,232
24638,Mountrail,mountrail,,l,232
24639,Myrtle,myrtle,,l,232
24640,Oakland,oakland,,l,232
24641,Osborn,osborn,,l,232
24642,Osloe,osloe,,l,232
24643,Powers,powers,,l,232
24644,Purcell,purcell,,l,232
24645,Rat Lake,rat-lake,,l,232
24646,Redmond,redmond,,l,232
24647,Shell,shell,,l,232
24648,Sidonia,sidonia,,l,232
24649,Sikes,sikes,,l,232
24650,Sorkness,sorkness,,l,232
24651,Spring Coulee,spring-coulee,,l,232
24652,Stave,stave,,l,232
24653,Van Hook,van-hook,,l,232
24654,Wayzetta,wayzetta,,l,232
24655,Adler,adler,,l,232
24656,Central,central,,l,232
24657,Clara,clara,,l,232
24658,Dahlen,dahlen,,l,232
24659,Dayton,dayton,,l,232
24660,Dodds,dodds,,l,232
24661,Enterprise,enterprise,,l,232
24662,Field,field,,l,232
24663,Forde,forde,,l,232
24664,Hamlin,hamlin,,l,232
24665,Illinois,illinois,,l,232
24666,Lee,lee,,l,232
24667,Leval,leval,,l,232
24668,Melvin,melvin,,l,232
24669,Nash,nash,,l,232
24670,Nesheim,nesheim,,l,232
24671,Ora,ora,,l,232
24672,Osago,osago,,l,232
24673,Rubin,rubin,,l,232
24674,Rugh,rugh,,l,232
24675,Sarnia,sarnia,,l,232
24676,Wamduska,wamduska,,l,232
24677,Advance,advance,,l,232
24678,Akra,akra,,l,232
24679,Beaulieu,beaulieu,,l,232
24680,Carlisle,carlisle,,l,232
24681,Elora,elora,,l,232
24682,Felson,felson,,l,232
24683,Gardar,gardar,,l,232
24684,Joliette,joliette,,l,232
24685,Lamoure,lamoure,,l,232
24686,Lodema,lodema,,l,232
24687,Midland,midland,,l,232
24688,Park,park,,l,232
24689,St Joseph,st-joseph,,l,232
24690,Thingvalla,thingvalla,,l,232
24691,Alexanter,alexanter,,l,232
24692,Antelope Lake,antelope-lake,,l,232
24693,Elling,elling,,l,232
24694,Elverum,elverum,,l,232
24695,Hagel,hagel,,l,232
24696,Jefferson,jefferson,,l,232
24697,Meyer,meyer,,l,232
24698,Ness,ness,,l,232
24699,Reno Valley,reno-valley,,l,232
24700,Rush Lake,rush-lake,,l,232
24701,Torgerson,torgerson,,l,232
24702,Truman,truman,,l,232
24703,Tuscarora,tuscarora,,l,232
24704,White,white,,l,232
24705,Bartlett,bartlett,,l,232
24706,Cato,cato,,l,232
24707,Chain Lakes,chain-lakes,,l,232
24708,Coulee,coulee,,l,232
24709,Creel,creel,,l,232
24710,De Groat,de-groat,,l,232
24711,Dry Lake,dry-lake,,l,232
24712,Fancher,fancher,,l,232
24713,Freshwater,freshwater,,l,232
24714,Grand Harbor,grand-harbor,,l,232
24715,Hammer,hammer,,l,232
24716,Harding,harding,,l,232
24717,Highland Center,highland-center,,l,232
24718,Klingstrup,klingstrup,,l,232
24719,Lillehoff,lillehoff,,l,232
24720,Morris,morris,,l,232
24721,Newbre,newbre,,l,232
24722,Newland,newland,,l,232
24723,Northfield,northfield,,l,232
24724,Ontario,ontario,,l,232
24725,Overland,overland,,l,232
24726,Pelican,pelican,,l,232
24727,Prospect,prospect,,l,232
24728,Royal,royal,,l,232
24729,South Minnewaukan,south-minnewaukan,,l,232
24730,Stevens,stevens,,l,232
24731,Sullivan,sullivan,,l,232
24732,Triumph,triumph,,l,232
24733,Webster,webster,,l,232
24734,North Creel,north-creel,,l,232
24735,Poplar Grove,poplar-grove,,l,232
24736,Aliceton,aliceton,,l,232
24737,Alleghany,alleghany,,l,232
24738,Bale,bale,,l,232
24739,Casey,casey,,l,232
24740,Coburn,coburn,,l,232
24741,Greene,greene,,l,232
24742,Hanson,hanson,,l,232
24743,Island Park,island-park,,l,232
24744,Isley,isley,,l,232
24745,Moore,moore,,l,232
24746,Northland,northland,,l,232
24747,Owego,owego,,l,232
24748,Preston,preston,,l,232
24749,Rosemeade,rosemeade,,l,232
24750,Sandoun,sandoun,,l,232
24751,Scoville,scoville,,l,232
24752,Shenford,shenford,,l,232
24753,Springer,springer,,l,232
24754,Sydna,sydna,,l,232
24755,Tuller,tuller,,l,232
24756,Brandon,brandon,,l,232
24757,Callahan,callahan,,l,232
24758,Clay,clay,,l,232
24759,Colquhoun,colquhoun,,l,232
24760,Eden Valley,eden-valley,,l,232
24761,Ensign,ensign,,l,232
24762,Fairbanks,fairbanks,,l,232
24763,Grassland,grassland,,l,232
24764,Grover,grover,,l,232
24765,Hamerly,hamerly,,l,232
24766,Hamlet,hamlet,,l,232
24767,Hurley,hurley,,l,232
24768,Ivanhoe,ivanhoe,,l,232
24769,Lockwood,lockwood,,l,232
24770,Mckinney,mckinney,,l,232
24771,Muskego,muskego,,l,232
24772,Plain,plain,,l,232
24773,Prescott,prescott,,l,232
24774,Prosperity,prosperity,,l,232
24775,Rockford,rockford,,l,232
24776,Roosevelt,roosevelt,,l,232
24777,Stafford,stafford,,l,232
24778,Van Buren,van-buren,,l,232
24779,White Ash,white-ash,,l,232
24780,Antelope,antelope,,l,232
24781,Barrie,barrie,,l,232
24782,Belford,belford,,l,232
24783,Brandenburg,brandenburg,,l,232
24784,Brightwood,brightwood,,l,232
24785,Danton,danton,,l,232
24786,Devillo,devillo,,l,232
24787,Dexter,dexter,,l,232
24788,Duerr,duerr,,l,232
24789,Eagle,eagle,,l,232
24790,Elma,elma,,l,232
24791,Freeman,freeman,,l,232
24792,Garborg,garborg,,l,232
24793,Grant,grant,,l,232
24794,Greendale,greendale,,l,232
24795,Helendale,helendale,,l,232
24796,Homestead,homestead,,l,232
24797,Ibsen,ibsen,,l,232
24798,La Mars,la-mars,,l,232
24799,Liberty Grove,liberty-grove,,l,232
24800,Moran,moran,,l,232
24801,Nansen,nansen,,l,232
24802,Summit,summit,,l,232
24803,Viking,viking,,l,232
24804,Waldo,waldo,,l,232
24805,West End,west-end,,l,232
24806,Kohlmeier,kohlmeier,,l,232
24807,Maryville,maryville,,l,232
24808,South Valley,south-valley,,l,232
24809,Shell Valley,shell-valley,,l,232
24810,Bowen,bowen,,l,232
24811,Brampton,brampton,,l,232
24812,Denver,denver,,l,232
24813,Dunbar,dunbar,,l,232
24814,Hall,hall,,l,232
24815,Harlem,harlem,,l,232
24816,Herman,herman,,l,232
24817,Jackson,jackson,,l,232
24818,Kingston,kingston,,l,232
24819,Marboe,marboe,,l,232
24820,Ransom,ransom,,l,232
24821,Sargent,sargent,,l,232
24822,Shuman,shuman,,l,232
24823,Southwest,southwest,,l,232
24824,Tewaukon,tewaukon,,l,232
24825,Verner,verner,,l,232
24826,Vivian,vivian,,l,232
24827,Weber,weber,,l,232
24828,Whitestone Hill,whitestone-hill,,l,232
24829,Willey,willey,,l,232
24830,Denhoff,denhoff,,l,232
24831,Edgemont,edgemont,,l,232
24832,Fairview,fairview,,l,232
24833,Pickard,pickard,,l,232
24834,Lincoln Dale,lincoln-dale,,l,232
24835,Prophets,prophets,,l,232
24836,Rosenfield,rosenfield,,l,232
24837,Boone,boone,,l,232
24838,Strassburg,strassburg,,l,232
24839,Mauch,mauch,,l,232
24840,Menz,menz,,l,232
24841,Bucklin,bucklin,,l,232
24842,Carroll,carroll,,l,232
24843,Cash,cash,,l,232
24844,Cedar Creek,cedar-creek,,l,232
24845,Connor,connor,,l,232
24846,Crawford,crawford,,l,232
24847,Harper,harper,,l,232
24848,Hughes,hughes,,l,232
24849,Hume,hume,,l,232
24850,Mineral Springs,mineral-springs,,l,232
24851,Moord,moord,,l,232
24852,Mound,mound,,l,232
24853,Peaceful Valley,peaceful-valley,,l,232
24854,Rainy Butte,rainy-butte,,l,232
24855,Richland Center,richland-center,,l,232
24856,Sand Creek,sand-creek,,l,232
24857,Sheets,sheets,,l,232
24858,White Lake,white-lake,,l,232
24859,Woodberry,woodberry,,l,232
24860,Beaver Creek,beaver-creek,,l,232
24861,Broadlawn,broadlawn,,l,232
24862,Carpenter,carpenter,,l,232
24863,Colgate,colgate,,l,232
24864,Easton,easton,,l,232
24865,Edendale,edendale,,l,232
24866,Enger,enger,,l,232
24867,Franklin,franklin,,l,232
24868,Golden Lake,golden-lake,,l,232
24869,Greenview,greenview,,l,232
24870,Hugo,hugo,,l,232
24871,Melrose,melrose,,l,232
24872,Newburgh,newburgh,,l,232
24873,Primrose,primrose,,l,232
24874,Riverside,riverside,,l,232
24875,Sherbrooke,sherbrooke,,l,232
24876,Westfield,westfield,,l,232
24877,Willow Lake,willow-lake,,l,232
24878,Ashland,ashland,,l,232
24879,Bloom,bloom,,l,232
24880,Bloomenfield,bloomenfield,,l,232
24881,Chicago,chicago,,l,232
24882,Conklin,conklin,,l,232
24883,Corinne,corinne,,l,232
24884,Corwin,corwin,,l,232
24885,Cusator,cusator,,l,232
24886,Deer Lake,deer-lake,,l,232
24887,Durham,durham,,l,232
24888,Edmunds,edmunds,,l,232
24889,Eldridge,eldridge,,l,232
24890,Flint,flint,,l,232
24891,Fried,fried,,l,232
24892,Gerber,gerber,,l,232
24893,Glacier,glacier,,l,232
24894,Gray,gray,,l,232
24895,Griffin,griffin,,l,232
24896,Hidden,hidden,,l,232
24897,Homer,homer,,l,232
24898,Iosco,iosco,,l,232
24899,Jim River Valley,jim-river-valley,,l,232
24900,Lenton,lenton,,l,232
24901,Lippert,lippert,,l,232
24902,Lowery,lowery,,l,232
24903,Lyon,lyon,,l,232
24904,Manns,manns,,l,232
24905,Marstonmoor,marstonmoor,,l,232
24906,Midway,midway,,l,232
24907,Moon Lake,moon-lake,,l,232
24908,Newbury,newbury,,l,232
24909,Nogosek,nogosek,,l,232
24910,Paris,paris,,l,232
24911,Peterson,peterson,,l,232
24912,Pipestem Valley,pipestem-valley,,l,232
24913,Plainview,plainview,,l,232
24914,Rose,rose,,l,232
24915,Round Top,round-top,,l,232
24916,St Paul,st-paul,,l,232
24917,Severn,severn,,l,232
24918,Sharlow,sharlow,,l,232
24919,Sinclair,sinclair,,l,232
24920,Spiritwood,spiritwood,,l,232
24921,Stirton,stirton,,l,232
24922,Strong,strong,,l,232
24923,Sydney,sydney,,l,232
24924,Valley Spring,valley-spring,,l,232
24925,Wadsworth,wadsworth,,l,232
24926,Walters,walters,,l,232
24927,Weld,weld,,l,232
24928,Windsor,windsor,,l,232
24929,Winfield,winfield,,l,232
24930,Woodbury,woodbury,,l,232
24931,Ypsilanti,ypsilanti,,l,232
24932,Armourdale,armourdale,,l,232
24933,Atkins,atkins,,l,232
24934,Bethel,bethel,,l,232
24935,Coolin,coolin,,l,232
24936,Crocus,crocus,,l,232
24937,Dash,dash,,l,232
24938,Gerrard,gerrard,,l,232
24939,Grainfield,grainfield,,l,232
24940,Howell,howell,,l,232
24941,Lansing,lansing,,l,232
24942,Maza,maza,,l,232
24943,Monroe,monroe,,l,232
24944,Mount View,mount-view,,l,232
24945,New City,new-city,,l,232
24946,Olson,olson,,l,232
24947,Paulson,paulson,,l,232
24948,Picton,picton,,l,232
24949,Rock Lake,rock-lake,,l,232
24950,Sidney,sidney,,l,232
24951,Smith,smith,,l,232
24952,Sorenson,sorenson,,l,232
24953,Springfield,springfield,,l,232
24954,Teddy,teddy,,l,232
24955,Twin Hill,twin-hill,,l,232
24956,Victor,victor,,l,232
24957,Virginia,virginia,,l,232
24958,Zion,zion,,l,232
24959,Belmont,belmont,,l,232
24960,Bingham,bingham,,l,232
24961,Blanchard,blanchard,,l,232
24962,Bloomfield,bloomfield,,l,232
24963,Bohnsack,bohnsack,,l,232
24964,Caledonia,caledonia,,l,232
24965,Eldorado,eldorado,,l,232
24966,Elm River,elm-river,,l,232
24967,Ervin,ervin,,l,232
24968,Garfield,garfield,,l,232
24969,Herberg,herberg,,l,232
24970,Kelso,kelso,,l,232
24971,Lindaas,lindaas,,l,232
24972,Morgan,morgan,,l,232
24973,Norman,norman,,l,232
24974,Norway,norway,,l,232
24975,Roseville,roseville,,l,232
24976,Stavanger,stavanger,,l,232
24977,Wold,wold,,l,232
24978,Acton,acton,,l,232
24979,Dewey,dewey,,l,232
24980,Dundee,dundee,,l,232
24981,Eden,eden,,l,232
24982,Farmington,farmington,,l,232
24983,Glenwood,glenwood,,l,232
24984,Golden,golden,,l,232
24985,Harriston,harriston,,l,232
24986,Kensington,kensington,,l,232
24987,Kinloss,kinloss,,l,232
24988,Lampton,lampton,,l,232
24989,Latona,latona,,l,232
24990,Medford,medford,,l,232
24991,Norton,norton,,l,232
24992,Oakwood,oakwood,,l,232
24993,Ops,ops,,l,232
24994,Prairie Centre,prairie-centre,,l,232
24995,Pulaski,pulaski,,l,232
24996,Rushford,rushford,,l,232
24997,St Andrews,st-andrews,,l,232
24998,Sauter,sauter,,l,232
24999,Shepherd,shepherd,,l,232
25000,Silvesta,silvesta,,l,232
25001,Tiber,tiber,,l,232
25002,Vesta,vesta,,l,232
25003,Walsh Centre,walsh-centre,,l,232
25004,Walshville,walshville,,l,232
25005,Afton,afton,,l,232
25006,Anna,anna,,l,232
25007,Baden,baden,,l,232
25008,Brillian,brillian,,l,232
25009,Burt,burt,,l,232
25010,Cameron,cameron,,l,232
25011,Carbondale,carbondale,,l,232
25012,Denmark,denmark,,l,232
25013,Elmdale,elmdale,,l,232
25014,Eureka,eureka,,l,232
25015,Evergreen,evergreen,,l,232
25016,Foxholm,foxholm,,l,232
25017,Freedom,freedom,,l,232
25018,Gasman,gasman,,l,232
25019,Greely,greely,,l,232
25020,Greenbush,greenbush,,l,232
25021,Harrison,harrison,,l,232
25022,Hiddenwood,hiddenwood,,l,232
25023,Hilton,hilton,,l,232
25024,Iota Flat,iota-flat,,l,232
25025,Kirkelie,kirkelie,,l,232
25026,Lund,lund,,l,232
25027,Mayland,mayland,,l,232
25028,Mckinley,mckinley,,l,232
25029,Margaret,margaret,,l,232
25030,Maryland,maryland,,l,232
25031,Nedrose,nedrose,,l,232
25032,Newman,newman,,l,232
25033,New Prairie,new-prairie,,l,232
25034,Orlien,orlien,,l,232
25035,Passport,passport,,l,232
25036,Ree,ree,,l,232
25037,Rice Lake,rice-lake,,l,232
25038,Rolling Green,rolling-green,,l,232
25039,St Marys,st-marys,,l,232
25040,Sauk Prairie,sauk-prairie,,l,232
25041,Shealy,shealy,,l,232
25042,Spencer,spencer,,l,232
25043,Spring Lake,spring-lake,,l,232
25044,Sundre,sundre,,l,232
25045,Tatman,tatman,,l,232
25046,Tolgen,tolgen,,l,232
25047,Torning,torning,,l,232
25048,Vang,vang,,l,232
25049,Waterford,waterford,,l,232
25050,Willis,willis,,l,232
25051,Bilodeau,bilodeau,,l,232
25052,Bremen,bremen,,l,232
25053,Bull Moose,bull-moose,,l,232
25054,Chaseley,chaseley,,l,232
25055,Crystal Lake,crystal-lake,,l,232
25056,Delger,delger,,l,232
25057,Fairville,fairville,,l,232
25058,Forward,forward,,l,232
25059,Fram,fram,,l,232
25060,Germantown,germantown,,l,232
25061,Haaland,haaland,,l,232
25062,Hawksnest,hawksnest,,l,232
25063,Heimdal,heimdal,,l,232
25064,Johnson,johnson,,l,232
25065,Lynn,lynn,,l,232
25066,Manfred,manfred,,l,232
25067,Norway Lake,norway-lake,,l,232
25068,Oshkosh,oshkosh,,l,232
25069,Pony Gulch,pony-gulch,,l,232
25070,Progress,progress,,l,232
25071,Rusland,rusland,,l,232
25072,St Anna,st-anna,,l,232
25073,Silver Lake,silver-lake,,l,232
25074,South Cottonwood,south-cottonwood,,l,232
25075,Speedwell,speedwell,,l,232
25076,Valhalla,valhalla,,l,232
25077,Wells,wells,,l,232
25078,Western,western,,l,232
25079,West Norway,west-norway,,l,232
25080,West Ontario,west-ontario,,l,232
25081,Woodward,woodward,,l,232
25082,Athens,athens,,l,232
25083,Barr Butte,barr-butte,,l,232
25084,Big Meadow,big-meadow,,l,232
25085,Big Stone,big-stone,,l,232
25086,Blacktail,blacktail,,l,232
25087,Blue Ridge,blue-ridge,,l,232
25088,Bonetraill,bonetraill,,l,232
25089,Brooklyn,brooklyn,,l,232
25090,Buford,buford,,l,232
25091,Bull Butte,bull-butte,,l,232
25092,Champion,champion,,l,232
25093,Climax,climax,,l,232
25094,Dry Fork,dry-fork,,l,232
25095,Dublin,dublin,,l,232
25096,Ellisville,ellisville,,l,232
25097,Equality,equality,,l,232
25098,Farmvale,farmvale,,l,232
25099,Good Luck,good-luck,,l,232
25100,Hardscrabble,hardscrabble,,l,232
25101,Hazel,hazel,,l,232
25102,Judson,judson,,l,232
25103,Lindahl,lindahl,,l,232
25104,Marshall,marshall,,l,232
25105,Missouri Ridge,missouri-ridge,,l,232
25106,Mont,mont,,l,232
25107,New Home,new-home,,l,232
25108,Oliver,oliver,,l,232
25109,Orthell,orthell,,l,232
25110,Pherrin,pherrin,,l,232
25111,Pleasant Valley,pleasant-valley,,l,232
25112,Rainbow,rainbow,,l,232
25113,Rock Island,rock-island,,l,232
25114,Round Prairie,round-prairie,,l,232
25115,Sauk Valley,sauk-valley,,l,232
25116,Scorio,scorio,,l,232
25117,South Meadow,south-meadow,,l,232
25118,Stony Creek,stony-creek,,l,232
25119,Strandahl,strandahl,,l,232
25120,Trenton,trenton,,l,232
25121,Truax,truax,,l,232
25122,Twelve Mile,twelve-mile,,l,232
25123,Tyrone,tyrone,,l,232
25124,View,view,,l,232
25125,West Bank,west-bank,,l,232
25126,Wheelock,wheelock,,l,232
25127,Winner,winner,,l,232
25128,Marion County,marion-county,,l,116
25129,Medina County,medina-county,,l,116
25130,Adams County,adams-county,,l,116
25131,Allen County,allen-county,,l,116
25132,Ashland County,ashland-county,,l,116
25133,Ashtabula County,ashtabula-county,,l,116
25134,Athens County,athens-county,,l,116
25135,Auglaize County,auglaize-county,,l,116
25136,Belmont County,belmont-county,,l,116
25137,Brown County,brown-county,,l,116
25138,Butler County,butler-county,,l,116
25139,Carroll County,carroll-county,,l,116
25140,Champaign County,champaign-county,,l,116
25141,Clark County,clark-county,,l,116
25142,Clermont County,clermont-county,,l,116
25143,Clinton County,clinton-county,,l,116
25144,Columbiana County,columbiana-county,,l,116
25145,Coshocton County,coshocton-county,,l,116
25146,Crawford County,crawford-county,,l,116
25147,Cuyahoga County,cuyahoga-county,,l,116
25148,Darke County,darke-county,,l,116
25149,Defiance County,defiance-county,,l,116
25150,Delaware County,delaware-county,,l,116
25151,Erie County,erie-county,,l,116
25152,Fairfield County,fairfield-county,,l,116
